temperatura,humedad,alimento,estado,vida_util
32.61,66.72,Pollo,Maduro,3
34.04,58.72,Tomate,Fresco,9
33.42,74.63,Lechuga,Maduro,6
29.02,63.62,Pollo,Maduro,7
28.92,63.85,Pollo,Fresco,12
32.73,72.81,Tomate,Maduro,3
19.48,70.48,Platano,Maduro,5
22.71,51.62,Lechuga,Deteriorado,3
27.35,40.44,Lechuga,Maduro,6
21.02,71.02,Pollo,Deteriorado,1
34.7,88.38,Platano,Deteriorado,3
18.23,55.78,Platano,Deteriorado,2
30.63,78.38,Platano,Fresco,9
24.72,66.14,Tomate,Deteriorado,3
18.57,70.14,Platano,Fresco,13
27.62,50.14,Tomate,Deteriorado,3
24.56,41.86,Platano,Deteriorado,1
29.55,47.42,Tomate,Fresco,12
20.13,84.27,Tomate,Deteriorado,2
32.29,51.1,Pollo,Fresco,12
20.71,67.54,Pollo,Maduro,4
25.41,52.88,Tomate,Deteriorado,3
31.37,88.96,Tomate,Maduro,7
34.57,88.0,Platano,Maduro,4
20.71,77.92,Pollo,Deteriorado,1
28.06,63.14,Tomate,Deteriorado,2
20.46,69.5,Platano,Fresco,11
21.48,57.82,Platano,Maduro,5
23.05,44.69,Tomate,Fresco,7
33.78,77.55,Lechuga,Fresco,8
28.93,82.28,Lechuga,Fresco,15
27.0,78.16,Pollo,Fresco,7
30.32,65.2,Tomate,Fresco,15
24.13,75.39,Pollo,Maduro,4
19.2,77.08,Platano,Deteriorado,1
27.71,45.06,Lechuga,Maduro,4
33.04,59.52,Pollo,Maduro,4
34.58,55.4,Tomate,Maduro,5
27.19,79.83,Pollo,Deteriorado,1
27.18,44.86,Pollo,Maduro,7
26.66,62.84,Platano,Fresco,7
26.26,56.66,Pollo,Maduro,4
18.86,58.39,Pollo,Deteriorado,2
24.58,68.32,Lechuga,Fresco,8
20.38,89.24,Platano,Maduro,3
31.72,49.25,Lechuga,Fresco,15
33.28,50.35,Platano,Deteriorado,2
30.44,62.6,Platano,Maduro,5
28.22,40.42,Platano,Deteriorado,2
19.8,78.93,Platano,Maduro,6
24.6,75.07,Tomate,Fresco,8
34.44,43.39,Lechuga,Maduro,4
29.38,83.32,Pollo,Fresco,13
24.65,81.23,Lechuga,Deteriorado,2
34.02,82.75,Platano,Deteriorado,1
24.61,87.56,Pollo,Fresco,10
21.69,86.19,Lechuga,Deteriorado,3
29.5,81.85,Platano,Fresco,8
24.96,73.81,Tomate,Fresco,11
25.45,76.81,Platano,Maduro,4
31.77,60.72,Lechuga,Deteriorado,3
26.14,67.59,Tomate,Fresco,7
28.33,52.08,Platano,Deteriorado,2
20.65,57.86,Pollo,Fresco,14
30.02,57.55,Pollo,Maduro,7
31.5,55.61,Pollo,Maduro,5
29.54,53.76,Lechuga,Fresco,9
27.08,85.45,Pollo,Maduro,7
28.71,53.87,Pollo,Deteriorado,1
18.56,66.85,Pollo,Maduro,4
26.99,41.34,Pollo,Fresco,10
21.41,46.01,Pollo,Fresco,14
24.75,55.4,Lechuga,Fresco,10
29.35,50.31,Lechuga,Maduro,4
24.27,67.43,Lechuga,Maduro,7
25.99,78.23,Platano,Deteriorado,3
22.4,80.37,Pollo,Fresco,7
33.11,76.6,Lechuga,Maduro,7
25.42,50.45,Platano,Fresco,7
31.55,66.62,Tomate,Deteriorado,1
28.12,66.63,Pollo,Deteriorado,1
33.28,77.6,Platano,Deteriorado,3
28.68,55.18,Platano,Fresco,10
31.34,81.64,Pollo,Deteriorado,2
27.65,77.35,Platano,Maduro,5
25.26,70.85,Lechuga,Maduro,6
27.21,74.52,Lechuga,Deteriorado,2
20.5,42.01,Tomate,Deteriorado,1
20.6,57.26,Lechuga,Fresco,11
19.3,87.01,Tomate,Fresco,15
26.52,46.09,Platano,Maduro,5
33.22,42.76,Pollo,Deteriorado,3
32.96,65.84,Platano,Maduro,4
22.02,54.22,Tomate,Fresco,9
19.97,55.32,Platano,Maduro,5
33.92,70.29,Platano,Deteriorado,1
31.02,43.54,Platano,Maduro,7
23.83,41.4,Tomate,Maduro,5
21.24,40.79,Platano,Maduro,4
31.89,43.85,Lechuga,Fresco,9
19.88,40.24,Tomate,Maduro,4
26.54,50.57,Lechuga,Fresco,14
29.59,67.1,Tomate,Deteriorado,2
20.92,54.22,Platano,Deteriorado,1
18.26,72.82,Lechuga,Maduro,4
25.76,80.06,Platano,Deteriorado,3
27.0,55.0,Platano,Maduro,3
20.37,47.69,Lechuga,Deteriorado,3
25.91,61.92,Pollo,Fresco,10
30.9,61.21,Tomate,Fresco,11
18.05,53.5,Lechuga,Maduro,5
29.2,63.11,Lechuga,Maduro,4
29.63,87.77,Pollo,Deteriorado,2
24.3,61.49,Pollo,Deteriorado,2
27.86,88.79,Pollo,Maduro,7
29.22,46.57,Tomate,Maduro,4
22.88,62.98,Lechuga,Deteriorado,2
19.15,52.8,Lechuga,Deteriorado,2
30.92,40.42,Platano,Fresco,8
31.88,54.95,Tomate,Maduro,7
29.19,65.8,Platano,Deteriorado,3
30.04,78.35,Lechuga,Deteriorado,1
25.42,83.21,Pollo,Deteriorado,3
34.5,57.8,Tomate,Deteriorado,2
34.46,50.08,Platano,Deteriorado,1
34.18,53.68,Tomate,Deteriorado,2
26.27,47.89,Lechuga,Deteriorado,1
31.88,71.43,Pollo,Deteriorado,2
22.3,59.61,Platano,Fresco,14
27.02,67.53,Platano,Deteriorado,1
34.56,52.23,Lechuga,Maduro,5
32.22,68.01,Platano,Fresco,15
33.64,61.06,Pollo,Fresco,10
34.05,58.35,Pollo,Deteriorado,1
23.19,78.23,Lechuga,Deteriorado,3
31.15,63.17,Pollo,Fresco,7
20.2,76.02,Pollo,Deteriorado,1
23.39,58.25,Tomate,Fresco,14
26.39,72.74,Platano,Fresco,12
25.59,83.47,Pollo,Deteriorado,2
30.73,63.37,Lechuga,Deteriorado,2
20.64,71.95,Platano,Fresco,14
21.81,68.12,Tomate,Fresco,15
27.2,66.78,Platano,Fresco,10
29.56,56.08,Platano,Maduro,7
18.61,68.35,Pollo,Deteriorado,2
23.11,43.19,Tomate,Fresco,12
24.87,79.17,Lechuga,Fresco,13
18.73,54.99,Pollo,Deteriorado,2
20.78,59.08,Platano,Deteriorado,2
29.13,67.7,Tomate,Maduro,7
20.05,71.57,Lechuga,Maduro,6
28.54,85.55,Lechuga,Deteriorado,1
25.75,48.51,Pollo,Maduro,3
19.74,50.1,Lechuga,Deteriorado,3
31.92,62.58,Tomate,Maduro,4
27.51,86.92,Platano,Maduro,3
23.48,42.12,Lechuga,Fresco,12
31.05,43.51,Pollo,Deteriorado,3
19.77,55.76,Tomate,Fresco,9
26.45,68.31,Platano,Maduro,5
22.89,67.16,Platano,Deteriorado,3
18.25,51.85,Platano,Fresco,9
25.82,89.52,Pollo,Deteriorado,1
31.81,70.58,Lechuga,Deteriorado,2
29.5,51.15,Pollo,Deteriorado,2
33.19,61.2,Platano,Deteriorado,3
26.52,49.83,Pollo,Deteriorado,3
18.63,50.21,Tomate,Maduro,7
18.78,47.82,Pollo,Maduro,4
19.25,65.08,Tomate,Deteriorado,2
29.1,83.98,Platano,Fresco,8
21.51,56.84,Pollo,Deteriorado,1
30.47,85.6,Tomate,Fresco,12
33.01,88.02,Platano,Fresco,10
19.52,69.81,Lechuga,Maduro,5
18.16,73.19,Pollo,Fresco,14
32.72,64.9,Lechuga,Maduro,3
25.14,40.19,Tomate,Maduro,4
31.43,59.33,Platano,Maduro,7
21.35,70.17,Lechuga,Fresco,8
28.85,58.28,Tomate,Fresco,8
23.54,71.38,Platano,Deteriorado,1
30.45,53.96,Lechuga,Deteriorado,2
21.17,76.61,Tomate,Maduro,3
33.05,85.62,Tomate,Maduro,3
21.01,43.54,Lechuga,Deteriorado,2
18.9,47.73,Platano,Maduro,6
34.53,56.53,Tomate,Fresco,8
23.51,77.83,Pollo,Fresco,13
31.02,55.54,Pollo,Fresco,9
20.51,83.98,Tomate,Maduro,5
26.71,78.26,Platano,Maduro,3
32.12,43.9,Tomate,Fresco,9
23.23,82.34,Tomate,Deteriorado,3
22.21,73.64,Platano,Fresco,7
22.44,61.67,Platano,Fresco,15
18.01,61.3,Platano,Deteriorado,3
26.63,46.15,Tomate,Deteriorado,2
25.94,60.65,Pollo,Maduro,7
19.1,47.13,Platano,Deteriorado,2
20.9,69.59,Pollo,Fresco,12
32.51,70.84,Tomate,Fresco,13
33.31,79.48,Pollo,Fresco,14
32.97,51.83,Pollo,Fresco,10
19.98,74.6,Tomate,Maduro,4
22.63,71.8,Platano,Fresco,14
33.7,63.54,Lechuga,Deteriorado,3
34.71,65.5,Pollo,Fresco,14
22.52,53.36,Tomate,Maduro,6
22.17,64.66,Tomate,Deteriorado,3
20.2,71.87,Tomate,Deteriorado,1
24.41,53.62,Platano,Maduro,6
27.53,76.15,Lechuga,Maduro,5
28.71,40.84,Platano,Deteriorado,3
31.71,75.32,Lechuga,Maduro,5
31.99,63.5,Lechuga,Maduro,6
26.84,47.01,Tomate,Fresco,7
24.87,41.33,Tomate,Maduro,6
24.59,41.69,Platano,Maduro,4
26.86,79.5,Lechuga,Deteriorado,1
27.02,44.23,Platano,Maduro,6
21.53,50.85,Tomate,Fresco,12
21.37,53.73,Lechuga,Fresco,11
32.91,65.63,Lechuga,Deteriorado,1
22.87,46.37,Platano,Fresco,13
19.13,48.75,Platano,Deteriorado,1
22.27,81.06,Pollo,Deteriorado,3
31.9,51.21,Pollo,Fresco,10
26.95,63.19,Platano,Maduro,5
19.65,41.16,Pollo,Fresco,10
20.13,63.35,Platano,Maduro,5
20.99,88.9,Lechuga,Maduro,4
28.57,71.68,Tomate,Maduro,7
27.81,57.88,Platano,Maduro,5
18.53,69.95,Platano,Fresco,7
24.64,75.43,Pollo,Fresco,13
25.42,45.85,Platano,Fresco,12
19.16,86.81,Lechuga,Deteriorado,1
24.1,47.58,Platano,Deteriorado,2
24.26,78.95,Platano,Fresco,15
26.75,62.71,Tomate,Maduro,4
19.92,48.98,Lechuga,Deteriorado,2
19.83,59.55,Lechuga,Fresco,11
27.78,82.46,Pollo,Deteriorado,3
29.65,83.33,Tomate,Deteriorado,2
33.98,47.0,Platano,Deteriorado,2
23.54,58.34,Lechuga,Deteriorado,3
29.66,61.0,Pollo,Deteriorado,1
31.32,76.85,Platano,Maduro,7
28.87,50.47,Tomate,Maduro,4
25.85,53.53,Pollo,Deteriorado,1
27.24,85.08,Platano,Deteriorado,1
21.51,50.63,Platano,Maduro,3
27.14,43.48,Platano,Deteriorado,3
21.81,85.59,Tomate,Maduro,3
23.48,67.13,Lechuga,Fresco,10
25.33,56.25,Platano,Deteriorado,1
27.71,42.09,Tomate,Maduro,3
19.87,45.07,Tomate,Maduro,3
33.79,77.51,Platano,Deteriorado,1
26.66,48.46,Platano,Deteriorado,1
29.73,56.41,Platano,Deteriorado,1
33.44,47.25,Platano,Deteriorado,3
32.92,45.09,Platano,Deteriorado,3
21.12,88.15,Lechuga,Fresco,15
32.01,71.73,Lechuga,Deteriorado,3
27.78,55.61,Pollo,Fresco,15
26.35,57.38,Lechuga,Deteriorado,2
33.09,75.91,Platano,Fresco,12
18.24,72.96,Lechuga,Deteriorado,1
27.22,67.27,Tomate,Fresco,7
30.59,74.25,Pollo,Deteriorado,2
23.72,72.81,Tomate,Maduro,5
32.51,43.01,Lechuga,Deteriorado,2
18.05,77.91,Lechuga,Fresco,11
18.09,42.34,Pollo,Deteriorado,2
28.4,42.7,Lechuga,Fresco,11
31.42,54.59,Platano,Maduro,3
27.44,60.35,Tomate,Fresco,15
31.33,65.82,Pollo,Maduro,4
28.0,43.77,Lechuga,Maduro,5
33.42,81.12,Tomate,Deteriorado,1
19.16,46.94,Platano,Deteriorado,3
32.93,48.31,Tomate,Deteriorado,3
27.64,79.75,Lechuga,Deteriorado,1
18.48,84.07,Pollo,Deteriorado,2
21.69,72.84,Lechuga,Fresco,14
34.75,42.6,Pollo,Fresco,12
31.6,61.46,Tomate,Fresco,7
32.23,85.97,Tomate,Fresco,8
33.75,53.85,Pollo,Deteriorado,3
23.06,88.72,Pollo,Fresco,14
32.48,56.19,Pollo,Maduro,3
31.21,47.64,Pollo,Maduro,4
22.2,66.02,Tomate,Deteriorado,3
21.13,45.57,Pollo,Fresco,15
23.83,67.1,Pollo,Fresco,10
29.11,53.98,Pollo,Deteriorado,1
32.04,40.3,Tomate,Fresco,15
29.78,44.29,Lechuga,Maduro,6
33.3,66.5,Lechuga,Deteriorado,1
30.49,63.06,Lechuga,Fresco,10
22.51,79.8,Lechuga,Maduro,4
32.94,57.92,Pollo,Deteriorado,1
25.47,68.58,Pollo,Maduro,6
26.04,57.68,Lechuga,Maduro,7
24.71,45.45,Lechuga,Maduro,4
34.94,44.08,Tomate,Deteriorado,1
20.54,45.28,Pollo,Deteriorado,3
27.14,42.5,Tomate,Fresco,12
22.2,85.3,Pollo,Fresco,7
25.81,59.52,Tomate,Fresco,14
32.03,47.39,Tomate,Fresco,11
33.86,84.18,Platano,Fresco,11
20.93,82.63,Tomate,Fresco,8
27.16,47.23,Pollo,Deteriorado,3
33.55,71.29,Tomate,Maduro,7
34.96,64.77,Platano,Maduro,3
18.03,65.7,Tomate,Deteriorado,3
22.63,60.92,Tomate,Maduro,7
28.15,61.24,Pollo,Fresco,12
25.9,61.68,Platano,Deteriorado,1
30.81,63.01,Tomate,Fresco,12
33.29,72.52,Pollo,Deteriorado,1
28.5,70.9,Tomate,Deteriorado,2
21.9,62.06,Pollo,Fresco,9
32.33,69.89,Pollo,Maduro,7
20.96,86.66,Platano,Deteriorado,1
21.84,72.78,Lechuga,Maduro,5
24.98,60.76,Platano,Maduro,6
21.79,69.34,Tomate,Maduro,3
27.02,51.98,Pollo,Maduro,6
28.58,72.19,Platano,Maduro,5
24.28,89.2,Pollo,Fresco,7
23.79,47.23,Tomate,Maduro,4
18.87,74.52,Platano,Maduro,3
19.25,51.92,Platano,Maduro,7
32.52,60.56,Lechuga,Fresco,7
22.23,74.9,Pollo,Deteriorado,2
32.64,49.66,Tomate,Maduro,5
22.32,80.87,Lechuga,Deteriorado,2
30.81,80.69,Pollo,Fresco,11
21.37,47.3,Platano,Maduro,6
20.35,58.61,Pollo,Deteriorado,2
23.62,56.9,Pollo,Fresco,14
30.75,74.42,Pollo,Deteriorado,1
31.27,49.18,Pollo,Deteriorado,3
28.18,47.89,Tomate,Fresco,10
34.59,88.1,Lechuga,Fresco,8
28.05,46.06,Platano,Maduro,4
29.42,48.25,Pollo,Fresco,9
31.47,82.87,Lechuga,Fresco,13
31.42,60.86,Tomate,Deteriorado,2
30.72,67.63,Tomate,Fresco,13
29.15,56.82,Tomate,Deteriorado,3
33.95,54.53,Platano,Fresco,9
28.86,61.21,Tomate,Fresco,13
19.1,70.5,Lechuga,Fresco,10
21.54,40.56,Lechuga,Fresco,7
22.34,72.99,Platano,Fresco,7
28.79,54.55,Tomate,Maduro,3
21.83,76.11,Platano,Deteriorado,1
19.16,86.59,Tomate,Maduro,7
24.33,74.6,Pollo,Fresco,10
22.68,66.44,Tomate,Deteriorado,3
30.75,50.98,Tomate,Maduro,6
18.47,74.18,Pollo,Deteriorado,3
24.81,40.93,Lechuga,Deteriorado,2
22.73,44.93,Platano,Fresco,12
25.49,84.28,Platano,Fresco,12
30.55,67.54,Lechuga,Maduro,4
34.74,84.5,Platano,Fresco,14
30.37,40.94,Pollo,Deteriorado,3
27.7,60.29,Platano,Deteriorado,3
23.61,63.43,Lechuga,Deteriorado,2
26.66,52.64,Platano,Fresco,12
24.84,44.52,Lechuga,Fresco,7
18.75,89.2,Lechuga,Deteriorado,1
28.22,66.63,Lechuga,Fresco,15
24.14,58.77,Lechuga,Maduro,3
27.55,44.61,Platano,Maduro,4
34.16,67.44,Pollo,Maduro,3
30.31,85.56,Tomate,Deteriorado,2
32.56,85.42,Lechuga,Fresco,12
22.62,78.69,Tomate,Maduro,3
24.41,77.57,Tomate,Deteriorado,3
18.0,70.88,Pollo,Maduro,7
29.0,42.23,Pollo,Fresco,13
19.35,60.56,Pollo,Deteriorado,1
27.49,80.87,Platano,Deteriorado,2
19.32,78.59,Lechuga,Fresco,8
33.24,70.43,Lechuga,Deteriorado,2
30.58,77.04,Platano,Deteriorado,2
27.14,48.35,Tomate,Maduro,5
30.23,58.8,Lechuga,Fresco,8
30.61,50.9,Tomate,Maduro,6
20.05,61.12,Tomate,Fresco,9
28.25,42.84,Platano,Fresco,15
24.41,82.59,Tomate,Deteriorado,2
31.97,84.41,Tomate,Maduro,7
26.65,44.56,Tomate,Fresco,14
20.03,60.5,Pollo,Maduro,4
21.92,64.03,Lechuga,Fresco,14
31.19,69.69,Tomate,Deteriorado,2
27.98,67.5,Tomate,Deteriorado,1
20.97,69.16,Tomate,Fresco,10
34.66,56.45,Tomate,Deteriorado,2
32.74,51.56,Platano,Fresco,13
25.32,74.45,Pollo,Deteriorado,2
22.76,74.72,Lechuga,Deteriorado,3
22.31,78.1,Tomate,Fresco,11
31.96,73.89,Platano,Deteriorado,3
19.33,87.21,Lechuga,Fresco,11
30.78,89.49,Pollo,Fresco,10
28.93,49.88,Tomate,Fresco,8
25.07,50.21,Platano,Fresco,12
18.87,77.71,Platano,Maduro,5
28.98,59.13,Pollo,Maduro,3
22.72,83.56,Pollo,Deteriorado,1
34.19,53.49,Lechuga,Maduro,5
32.52,69.51,Lechuga,Deteriorado,2
31.82,43.76,Pollo,Maduro,7
26.87,85.79,Pollo,Deteriorado,1
26.13,48.53,Platano,Fresco,7
22.48,44.71,Lechuga,Fresco,9
27.03,53.03,Pollo,Deteriorado,2
29.74,67.31,Lechuga,Deteriorado,3
24.21,43.18,Lechuga,Maduro,7
31.41,51.52,Tomate,Maduro,3
18.29,43.58,Pollo,Maduro,7
25.77,83.24,Platano,Maduro,7
27.2,48.64,Pollo,Maduro,6
33.65,45.72,Platano,Deteriorado,1
21.92,41.83,Tomate,Maduro,4
26.35,70.73,Platano,Fresco,12
21.34,78.66,Pollo,Fresco,9
20.55,57.59,Lechuga,Maduro,5
24.05,84.89,Tomate,Fresco,13
28.15,70.76,Lechuga,Deteriorado,2
28.0,71.71,Lechuga,Maduro,3
33.0,84.25,Tomate,Fresco,10
27.76,70.39,Lechuga,Fresco,12
21.99,76.7,Pollo,Fresco,11
23.77,86.5,Pollo,Fresco,8
24.65,82.92,Pollo,Maduro,4
22.82,42.6,Lechuga,Fresco,10
34.61,57.07,Tomate,Deteriorado,1
29.02,75.11,Tomate,Fresco,13
31.71,89.05,Platano,Fresco,13
30.74,43.96,Lechuga,Deteriorado,2
31.19,83.03,Lechuga,Deteriorado,1
30.87,59.36,Lechuga,Maduro,3
19.76,85.96,Tomate,Deteriorado,1
31.16,77.73,Tomate,Deteriorado,1
22.47,64.82,Platano,Fresco,14
31.44,53.76,Pollo,Deteriorado,1
31.42,40.53,Platano,Fresco,12
31.2,73.05,Pollo,Maduro,6
27.71,48.06,Pollo,Deteriorado,1
30.58,59.35,Lechuga,Deteriorado,3
23.33,86.85,Lechuga,Fresco,12
19.05,48.66,Pollo,Maduro,5
18.29,49.32,Platano,Fresco,8
30.45,83.28,Platano,Maduro,4
34.12,47.25,Pollo,Deteriorado,1
20.15,49.82,Lechuga,Maduro,3
34.58,82.04,Platano,Maduro,6
21.74,52.01,Lechuga,Fresco,11
31.96,48.24,Pollo,Fresco,8
26.79,58.73,Platano,Deteriorado,1
27.5,55.51,Platano,Fresco,12
30.61,88.69,Pollo,Deteriorado,2
33.96,89.66,Platano,Deteriorado,2
22.78,43.49,Pollo,Maduro,7
31.16,48.72,Platano,Deteriorado,3
20.41,65.45,Tomate,Deteriorado,3
26.75,84.26,Pollo,Fresco,9
30.73,56.07,Platano,Fresco,14
24.91,74.24,Platano,Fresco,7
25.69,48.93,Tomate,Fresco,7
30.45,72.36,Platano,Maduro,7
34.23,88.32,Lechuga,Maduro,3
34.8,63.41,Tomate,Fresco,13
33.13,59.99,Platano,Maduro,4
28.02,40.52,Platano,Maduro,7
25.62,64.2,Tomate,Deteriorado,1
25.27,84.74,Pollo,Maduro,4
29.78,62.71,Pollo,Deteriorado,1
20.95,40.71,Platano,Deteriorado,2
34.69,70.4,Lechuga,Maduro,5
30.41,71.25,Lechuga,Maduro,3
33.16,63.1,Tomate,Deteriorado,2
34.07,89.81,Pollo,Deteriorado,1
30.19,60.31,Platano,Deteriorado,1
26.39,66.49,Pollo,Maduro,4
28.06,89.17,Pollo,Maduro,6
24.03,77.97,Lechuga,Fresco,7
19.67,40.11,Tomate,Deteriorado,2
18.08,50.82,Pollo,Deteriorado,2
25.84,41.04,Tomate,Deteriorado,2
34.68,78.66,Lechuga,Fresco,11
29.87,52.19,Pollo,Maduro,3
19.51,46.31,Lechuga,Fresco,9
24.34,83.21,Platano,Fresco,15
31.6,58.39,Pollo,Fresco,11
22.25,55.57,Pollo,Fresco,14
28.42,82.37,Tomate,Deteriorado,2
26.92,47.53,Platano,Fresco,14
19.04,71.64,Tomate,Fresco,13
25.7,54.22,Pollo,Deteriorado,2
29.22,47.03,Lechuga,Maduro,4
23.2,59.71,Platano,Fresco,7
18.44,86.04,Platano,Deteriorado,2
21.72,42.26,Platano,Deteriorado,1
20.25,43.47,Tomate,Fresco,14
31.41,86.12,Tomate,Fresco,13
33.99,76.69,Pollo,Deteriorado,3
29.44,82.67,Lechuga,Maduro,3
31.24,66.66,Lechuga,Deteriorado,3
27.02,50.9,Platano,Maduro,5
30.58,89.51,Platano,Deteriorado,1
26.3,62.89,Platano,Deteriorado,3
30.04,42.61,Platano,Fresco,15
30.3,56.59,Platano,Deteriorado,1
22.49,59.15,Lechuga,Deteriorado,3
21.69,80.44,Pollo,Deteriorado,2
27.0,60.17,Pollo,Maduro,6
21.06,86.51,Lechuga,Maduro,3
18.57,86.89,Tomate,Deteriorado,2
21.68,73.42,Lechuga,Fresco,8
33.06,80.24,Platano,Deteriorado,1
24.02,60.81,Tomate,Deteriorado,2
19.87,79.59,Tomate,Deteriorado,1
20.65,63.23,Lechuga,Fresco,12
28.14,84.93,Platano,Maduro,3
31.57,79.13,Lechuga,Fresco,15
22.08,42.01,Pollo,Deteriorado,1
31.72,55.84,Lechuga,Fresco,14
22.11,84.72,Pollo,Deteriorado,2
32.42,58.72,Tomate,Fresco,9
21.32,81.25,Pollo,Deteriorado,1
31.94,75.27,Tomate,Maduro,7
32.09,65.52,Lechuga,Deteriorado,2
26.68,46.54,Platano,Fresco,10
30.23,89.66,Platano,Fresco,15
21.28,54.08,Tomate,Maduro,3
30.13,86.83,Lechuga,Maduro,3
24.71,42.02,Pollo,Deteriorado,1
26.86,47.45,Platano,Deteriorado,2
24.84,65.33,Lechuga,Maduro,7
25.04,63.37,Tomate,Fresco,14
33.63,40.74,Tomate,Fresco,8
34.72,65.06,Platano,Fresco,10
28.06,50.94,Lechuga,Deteriorado,1
28.74,70.0,Pollo,Deteriorado,1
32.21,82.42,Lechuga,Fresco,7
27.26,77.27,Pollo,Maduro,3
34.57,83.05,Lechuga,Deteriorado,1
24.61,41.4,Lechuga,Deteriorado,1
20.56,67.38,Platano,Maduro,5
24.25,56.98,Tomate,Fresco,9
33.85,48.29,Lechuga,Maduro,3
34.21,48.62,Pollo,Fresco,9
34.1,87.4,Pollo,Fresco,9
24.62,43.23,Tomate,Maduro,3
22.82,50.44,Lechuga,Deteriorado,1
25.66,54.37,Tomate,Deteriorado,2
21.06,67.78,Lechuga,Maduro,7
26.8,67.36,Lechuga,Fresco,8
18.57,67.77,Platano,Deteriorado,3
21.72,59.36,Platano,Maduro,6
18.53,47.88,Pollo,Deteriorado,3
25.14,40.99,Tomate,Maduro,7
23.94,48.09,Platano,Fresco,14
31.35,76.91,Pollo,Maduro,4
33.77,75.14,Platano,Maduro,6
22.06,70.83,Pollo,Fresco,12
26.58,62.94,Platano,Fresco,11
31.69,44.06,Pollo,Deteriorado,2
21.98,61.97,Lechuga,Deteriorado,3
30.86,66.54,Platano,Maduro,4
29.45,54.47,Pollo,Maduro,3
29.98,53.29,Tomate,Fresco,14
26.14,41.94,Platano,Deteriorado,2
20.74,63.49,Platano,Deteriorado,2
19.59,60.59,Tomate,Maduro,6
28.73,68.67,Tomate,Maduro,3
19.79,74.66,Pollo,Fresco,8
34.58,44.61,Lechuga,Deteriorado,2
34.57,46.93,Lechuga,Maduro,5
25.93,85.42,Pollo,Maduro,7
26.43,46.76,Tomate,Maduro,3
25.1,44.46,Lechuga,Fresco,14
31.68,59.2,Pollo,Maduro,3
24.73,83.83,Pollo,Deteriorado,3
27.83,42.7,Lechuga,Fresco,10
34.65,49.86,Pollo,Fresco,9
18.68,55.59,Platano,Maduro,7
31.07,56.19,Lechuga,Deteriorado,1
32.55,68.32,Tomate,Fresco,10
23.32,82.62,Platano,Fresco,9
27.42,67.9,Pollo,Deteriorado,3
29.52,74.61,Tomate,Fresco,10
30.77,84.76,Tomate,Maduro,6
22.03,53.64,Lechuga,Maduro,7
34.48,41.05,Lechuga,Deteriorado,1
30.29,86.36,Platano,Fresco,15
24.47,40.21,Pollo,Maduro,6
20.84,61.28,Platano,Maduro,4
33.32,60.66,Tomate,Deteriorado,3
19.01,83.63,Lechuga,Maduro,6
33.53,55.19,Lechuga,Maduro,3
29.89,79.71,Platano,Deteriorado,2
20.18,42.21,Lechuga,Fresco,13
29.48,65.23,Lechuga,Fresco,14
18.35,81.75,Lechuga,Deteriorado,2
18.04,79.99,Lechuga,Deteriorado,1
19.37,86.57,Tomate,Fresco,10
20.8,40.81,Lechuga,Fresco,11
23.59,85.68,Platano,Fresco,7
21.23,54.22,Pollo,Deteriorado,2
33.54,49.03,Tomate,Fresco,8
19.69,86.9,Tomate,Fresco,14
22.1,59.18,Pollo,Maduro,3
18.02,65.88,Pollo,Fresco,15
32.86,46.63,Pollo,Fresco,9
32.7,66.47,Pollo,Maduro,6
22.71,60.12,Pollo,Fresco,9
32.41,63.55,Pollo,Maduro,6
32.67,54.65,Lechuga,Maduro,4
22.93,53.42,Pollo,Fresco,13
18.44,86.25,Platano,Maduro,5
21.54,88.22,Pollo,Deteriorado,1
31.48,60.95,Platano,Deteriorado,3
29.47,88.69,Pollo,Maduro,5
21.48,65.07,Tomate,Fresco,15
27.99,80.98,Platano,Fresco,9
19.07,73.66,Platano,Fresco,12
33.83,81.38,Pollo,Fresco,8
26.01,87.37,Platano,Fresco,14
28.03,81.87,Pollo,Maduro,5
28.26,59.49,Platano,Maduro,6
30.76,85.39,Pollo,Maduro,4
25.36,82.55,Tomate,Deteriorado,2
20.23,82.46,Tomate,Fresco,10
33.57,44.33,Tomate,Maduro,5
34.5,77.29,Pollo,Deteriorado,3
26.5,50.63,Pollo,Maduro,3
22.51,72.26,Pollo,Maduro,3
30.59,74.25,Platano,Fresco,9
25.66,44.61,Platano,Maduro,6
18.66,58.59,Pollo,Deteriorado,1
23.13,67.84,Platano,Fresco,8
22.7,72.06,Lechuga,Deteriorado,1
22.66,64.11,Tomate,Deteriorado,2
20.78,79.43,Pollo,Deteriorado,3
26.39,65.65,Tomate,Deteriorado,2
25.82,66.56,Tomate,Deteriorado,3
27.72,82.97,Platano,Deteriorado,1
21.22,40.62,Pollo,Deteriorado,1
22.81,54.64,Platano,Deteriorado,3
28.44,56.35,Pollo,Deteriorado,2
33.06,61.82,Platano,Fresco,15
20.8,42.35,Tomate,Maduro,5
19.79,72.64,Platano,Maduro,3
18.6,86.63,Lechuga,Deteriorado,1
29.84,52.43,Pollo,Maduro,6
32.02,49.94,Platano,Fresco,15
34.81,63.48,Platano,Maduro,3
23.12,84.67,Pollo,Fresco,13
24.73,65.3,Lechuga,Fresco,14
34.59,74.05,Pollo,Deteriorado,2
21.2,85.39,Pollo,Deteriorado,2
23.35,75.25,Pollo,Deteriorado,3
